Source,Target
SCP-5464,SCP-5659
SCP-5464,SCP-5890
SCP-5464,SCP-5795
SCP-5464,SCP-5936
SCP-5502,SCP-4838
SCP-5502,SCP-5900
SCP-5502,SCP-4339
SCP-5502,SCP-1032
SCP-5502,SCP-1425
SCP-5502,SCP-3125
SCP-5502,SCP-4781
SCP-5502,SCP-4447
SCP-5502,SCP-4853
SCP-5502,SCP-4322
SCP-5502,SCP-3597
SCP-5502,SCP-5510
SCP-5510,SCP-4838
SCP-5510,SCP-5900
SCP-5510,SCP-5502
SCP-5510,SCP-4781
SCP-5510,SCP-3597
SCP-5510,SCP-4853
SCP-5510,SCP-4339
SCP-5510,SCP-4447
SCP-5510,SCP-4322
SCP-5522,SCP-4109
SCP-5522,SCP-4088
SCP-5522,SCP-4664
SCP-5522,SCP-4570
SCP-5522,SCP-4286
SCP-5522,SCP-4966
SCP-5522,SCP-4270
SCP-5522,SCP-4733
SCP-5522,SCP-3286
SCP-5522,SCP-5225
SCP-5522,SCP-4035
SCP-5522,SCP-5020
SCP-5522,SCP-4052
SCP-5522,SCP-3462
SCP-5549,SCP-008
SCP-5549,SCP-610
SCP-5549,SCP-212
SCP-5549,SCP-217
SCP-5549,SCP-682
SCP-5549,SCP-427
SCP-5552,SCP-3405
SCP-5552,SCP-4321
SCP-5552,SCP-4316
SCP-5552,SCP-3203
SCP-5552,SCP-4925
SCP-5552,SCP-3305
SCP-5552,SCP-3388
SCP-5552,SCP-5877
SCP-5552,SCP-3393
SCP-5552,SCP-5003
SCP-5552,SCP-4479
SCP-5552,SCP-3866
SCP-5552,SCP-5779
SCP-5552,SCP-4877
SCP-5552,SCP-4514
SCP-5552,SCP-2003
SCP-5552,SCP-3844
SCP-5552,SCP-5448
SCP-5552,SCP-3767
SCP-5552,SCP-3511
SCP-5552,SCP-4775
SCP-5552,SCP-3633
SCP-5552,SCP-3650
SCP-5552,SCP-4034
SCP-5552,SCP-3449
SCP-5552,SCP-3123
SCP-5552,SCP-3481
SCP-5552,SCP-3448
SCP-5588,SCP-4663
SCP-5588,SCP-4332
SCP-5588,SCP-3529
SCP-5588,SCP-1143
SCP-5588,SCP-2454
SCP-5594,SCP-5620
SCP-5594,SCP-5364
SCP-5594,SCP-5770
SCP-5594,SCP-5595
SCP-5594,SCP-5787
SCP-5594,SCP-5596
SCP-5595,SCP-5620
SCP-5595,SCP-5364
SCP-5595,SCP-5770
SCP-5595,SCP-5594
SCP-5595,SCP-5787
SCP-5595,SCP-5596
SCP-5596,SCP-5620
SCP-5596,SCP-5364
SCP-5596,SCP-5770
SCP-5596,SCP-5595
SCP-5596,SCP-5594
SCP-5596,SCP-5787
SCP-5620,SCP-5364
SCP-5620,SCP-5770
SCP-5620,SCP-5595
SCP-5620,SCP-5594
SCP-5620,SCP-5787
SCP-5620,SCP-5596
SCP-5659,SCP-5890
SCP-5659,SCP-5795
SCP-5659,SCP-5464
SCP-5659,SCP-5936
SCP-5663,SCP-3500
SCP-5663,SCP-2338
SCP-5663,SCP-3559
SCP-5663,SCP-2559
SCP-5663,SCP-2779
SCP-5663,SCP-948
SCP-5663,SCP-3772
SCP-5663,SCP-3224
SCP-5663,SCP-3880
SCP-5663,SCP-3373
SCP-5663,SCP-3504
SCP-5725,SCP-2625
SCP-5725,SCP-2006
SCP-5725,SCP-2012
SCP-5725,SCP-5975
SCP-5725,SCP-2301
SCP-5725,SCP-2775
SCP-5725,SCP-2599
SCP-5725,SCP-2896
SCP-5725,SCP-2201
SCP-5725,SCP-2950
SCP-5725,SCP-2050
SCP-5725,SCP-3200
SCP-5725,SCP-2800
SCP-5725,SCP-2499
SCP-5725,SCP-2925
SCP-5725,SCP-2101
SCP-5725,SCP-2440
SCP-5725,SCP-1644
SCP-5725,SCP-4007
SCP-5725,SCP-1758
SCP-5725,SCP-1337
SCP-5725,SCP-1842
SCP-5725,SCP-2750
SCP-5725,SCP-2588
SCP-5725,SCP-972
SCP-5725,SCP-4761
SCP-5726,SCP-654
SCP-5726,SCP-3803
SCP-5726,SCP-4206
SCP-5726,SCP-4967
SCP-5726,SCP-5148
SCP-5726,SCP-2983
SCP-5726,SCP-4432
SCP-5726,SCP-4934
SCP-5726,SCP-5231
SCP-5726,SCP-1712
SCP-5726,SCP-5047
SCP-5726,SCP-4026
SCP-5726,SCP-3923
SCP-5770,SCP-649
SCP-5770,SCP-2845
SCP-5787,SCP-5620
SCP-5787,SCP-5364
SCP-5787,SCP-5770
SCP-5787,SCP-5595
SCP-5787,SCP-5594
SCP-5787,SCP-5596
SCP-5795,SCP-5659
SCP-5795,SCP-1000
SCP-5795,SCP-5890
SCP-5795,SCP-5464
SCP-5795,SCP-5936
SCP-5850,SCP-4051
SCP-5850,SCP-3476
SCP-5850,SCP-5343
SCP-5850,SCP-5018
SCP-5850,SCP-5346
SCP-5850,SCP-4983
SCP-5850,SCP-5150
SCP-5850,SCP-5963
SCP-5877,SCP-5375
SCP-5890,SCP-5659
SCP-5890,SCP-5795
SCP-5890,SCP-5464
SCP-5890,SCP-3001
SCP-5890,SCP-5936
SCP-5900,SCP-4838
SCP-5900,SCP-5502
SCP-5900,SCP-4781
SCP-5900,SCP-3597
SCP-5900,SCP-4853
SCP-5900,SCP-4339
SCP-5900,SCP-4447
SCP-5900,SCP-4322
SCP-5900,SCP-5510
SCP-5902,SCP-3982
SCP-5902,SCP-3892
SCP-5902,SCP-3896
SCP-5902,SCP-3885
SCP-5902,SCP-4233
SCP-5902,SCP-4866
SCP-5902,SCP-3988
SCP-5902,SCP-3889
SCP-5902,SCP-3884
SCP-5902,SCP-4933
SCP-5902,SCP-3897
SCP-5902,SCP-3898
SCP-5902,SCP-3396
SCP-5902,SCP-1233
SCP-5902,SCP-4449
SCP-5935,SCP-4000
SCP-5935,SCP-184
SCP-5935,SCP-2000
SCP-5936,SCP-5659
SCP-5936,SCP-5890
SCP-5936,SCP-5795
SCP-5936,SCP-5464
SCP-5940,SCP-2664
SCP-5963,SCP-5343
SCP-5975,SCP-2625
SCP-5975,SCP-2006
SCP-5975,SCP-2012
SCP-5975,SCP-2301
SCP-5975,SCP-2775
SCP-5975,SCP-2599
SCP-5975,SCP-2896
SCP-5975,SCP-2201
SCP-5975,SCP-2950
SCP-5975,SCP-2050
SCP-5975,SCP-3200
SCP-5975,SCP-2800
SCP-5975,SCP-2499
SCP-5975,SCP-5725
SCP-5975,SCP-2925
SCP-5975,SCP-2101
SCP-5975,SCP-2440
SCP-5975,SCP-1644
SCP-5975,SCP-4007
SCP-5975,SCP-1758
SCP-5975,SCP-1842
SCP-5975,SCP-2750
SCP-5975,SCP-2588
SCP-5975,SCP-972
SCP-5975,SCP-4761
SCP-5982,SCP-3125
SCP-5983,SCP-5762
SCP-5983,SCP-3746
SCP-5983,SCP-5376
SCP-5983,SCP-5549
SCP-5983,SCP-4661
SCP-5983,SCP-5227
SCP-5983,SCP-4549
SCP-5983,SCP-5226
SCP-5983,SCP-5375
SCP-5983,SCP-4249
SCP-5983,SCP-4149
SCP-5983,SCP-5285
SCP-5983,SCP-5149
SCP-5983,SCP-4355
SCP-5986,SCP-4874
SCP-5986,SCP-4492
SCP-5986,SCP-5033
SCP-5990,SCP-3309
SCP-5990,SCP-4790
SCP-5990,SCP-3570
SCP-5990,SCP-3719
SCP-5990,SCP-3739
SCP-5990,SCP-4416
SCP-5990,SCP-3464
SCP-5990,SCP-4795
SCP-5990,SCP-4475
SCP-5990,SCP-4031
SCP-5990,SCP-4428
SCP-5990,SCP-4420
SCP-5990,SCP-4190
SCP-5990,SCP-3787
SCP-5990,SCP-4519
